time_step,source_neuron_1,source_neuron_2,neuron_distance,uniq_s1,uniq_s2,redun_s1_s2,syn_s1_s2,overlapping
19,29,107,0.9870264,0.132857615,0.093604549,0.016357807,0.184601653,0
20,29,107,0.9870264,0.131160235,0.088067855,0.013533764,0.200416161,0
21,29,107,0.9870264,0.092984554,0.10295909,0.00888864,0.199182334,0
22,29,107,0.9870264,0.11925861,0.098022889,0.022521133,0.218190204,0
23,29,107,0.9870264,0.099327028,0.126578509,0.015250343,0.214154221,0
24,29,107,0.9870264,0.109102308,0.120713705,0.01080641,0.201161338,0
25,29,107,0.9870264,0.107065277,0.05638813,0.008937156,0.198638477,0
9,233,241,0.77905945,0.111383595,0.112209649,0.010794685,0.201086692,0
10,233,241,0.77905945,0.100316707,0.112081212,0.015298838,0.183451225,0
11,233,241,0.77905945,0.100516034,0.135297651,0.010448489,0.203836401,0
12,233,241,0.77905945,0.109890548,0.113760177,0.012823231,0.221677467,0
13,233,241,0.77905945,0.099749988,0.127418639,0.013187848,0.159937386,0
14,233,241,0.77905945,0.110041229,0.11325803,0.016986199,0.196125383,0
15,233,241,0.77905945,0.11363216,0.096739389,0.013904298,0.189791744,0
16,233,241,0.77905945,0.107204334,0.110322263,0.01935369,0.195710813,0
17,233,241,0.77905945,0.084992996,0.151946766,0.016834377,0.19935177,0
18,233,241,0.77905945,0.087385568,0.096261267,0.01251424,0.201180509,0
19,233,241,0.77905945,0.074750902,0.103277533,0.009297596,0.202438716,0
20,233,241,0.77905945,0.096335905,0.109581148,0.007803515,0.162730877,0
21,233,241,0.77905945,0.098857979,0.117873714,0.009386023,0.19092068,0
22,233,241,0.77905945,0.104478736,0.105976068,0.021737556,0.183053382,0
23,233,241,0.77905945,0.107266145,0.125862446,0.027090645,0.191918964,0
24,233,241,0.77905945,0.110053278,0.098051068,0.007311443,0.213885665,0
25,233,241,0.77905945,0.086726535,0.167401623,0.007639249,0.190132993,0
9,116,243,0.39164984,0.127730309,0.096254073,0.010813808,0.198108887,0.065714743
10,116,243,0.39164984,0.136973059,0.120500374,0.027091138,0.179366983,0.065714743
11,116,243,0.39164984,0.142674492,0.097407892,0.016227731,0.188905812,0.065714743
12,116,243,0.39164984,0.068082875,0.122613228,0.023595436,0.189691681,0.065714743
13,116,243,0.39164984,0.078129112,0.098008037,0.008132574,0.19047793,0.065714743
14,116,243,0.39164984,0.079845913,0.087708297,0.019283773,0.182756513,0.065714743
15,116,243,0.39164984,0.146271554,0.092339007,0.006992403,0.198862233,0.065714743
16,116,243,0.39164984,0.128252153,0.122731421,0.022669437,0.238377164,0.065714743
17,116,243,0.39164984,0.076170265,0.079157382,0.013884548,0.19342096,0.065714743
18,116,243,0.39164984,0.138183119,0.089318945,0.015258703,0.253198951,0.065714743
19,116,243,0.39164984,0.121728945,0.075461934,0.020289839,0.186599179,0.065714743
20,116,243,0.39164984,0.107970234,0.090902713,0.013825481,0.198930253,0.065714743
21,116,243,0.39164984,0.141672813,0.087432106,0.020048633,0.259081972,0.065714743
22,116,243,0.39164984,0.133883492,0.101500827,0.012149992,0.188983856,0.065714743
23,116,243,0.39164984,0.094075863,0.072174378,0.009626666,0.219794996,0.065714743
24,116,243,0.39164984,0.129962712,0.124785635,0.020382711,0.178985977,0.065714743
25,116,243,0.39164984,0.134802104,0.149971618,0.010558591,0.227351243,0.065714743
9,69,123,0.22480123,0.110252787,0.117167958,0.015992761,0.215677425,0.151088314
10,69,123,0.22480123,0.112911496,0.082485273,0.012792896,0.204509898,0.151088314
11,69,123,0.22480123,0.098524185,0.104860889,0.008396759,0.185467486,0.151088314
12,69,123,0.22480123,0.096120796,0.082051075,0.015427555,0.167651913,0.151088314
13,69,123,0.22480123,0.104985061,0.089361585,0.013650102,0.148167578,0.151088314
14,69,123,0.22480123,0.07345815,0.117810344,0.023641094,0.203260521,0.151088314
15,69,123,0.22480123,0.128391327,0.115686177,0.015403616,0.205869397,0.151088314
16,69,123,0.22480123,0.083729772,0.107565459,0.013197985,0.18832215,0.151088314
17,69,123,0.22480123,0.110764248,0.125510904,0.020129028,0.217024072,0.151088314
18,69,123,0.22480123,0.133565997,0.130990343,0.01725398,0.205830078,0.151088314
19,69,123,0.22480123,0.137726247,0.10214765,0.007798334,0.199738348,0.151088314
20,69,123,0.22480123,0.122509617,0.104019517,0.009630668,0.17683386,0.151088314
21,69,123,0.22480123,0.067610244,0.073466731,0.036292287,0.231485195,0.151088314
22,69,123,0.22480123,0.099874664,0.146668927,0.018347144,0.203904215,0.151088314
23,69,123,0.22480123,0.096737492,0.104412936,0.01502717,0.224864825,0.151088314
24,69,123,0.22480123,0.096828583,0.108895921,0.011777242,0.214336258,0.151088314
25,69,123,0.22480123,0.11619998,0.100213213,0.025924723,0.247487898,0.151088314
9,119,169,0.58689851,0.09498945,0.112077793,0.011340357,0.225120712,0.001091573
10,119,169,0.58689851,0.084076707,0.117470569,0.018610157,0.181545703,0.001091573
11,119,169,0.58689851,0.080009783,0.107391424,0.013774097,0.226232638,0.001091573
12,119,169,0.58689851,0.080940227,0.149440501,0.014244314,0.199577145,0.001091573
13,119,169,0.58689851,0.106223288,0.074115353,0.01008285,0.258140136,0.001091573
14,119,169,0.58689851,0.060797387,0.124781651,0.008185934,0.203288496,0.001091573
15,119,169,0.58689851,0.079750548,0.097404374,0.010019528,0.186506149,0.001091573
16,119,169,0.58689851,0.086442055,0.110753226,0.014240057,0.218502519,0.001091573
17,119,169,0.58689851,0.087400434,0.145872789,0.016939252,0.178134241,0.001091573
18,119,169,0.58689851,0.09622179,0.088878182,0.021585994,0.191182526,0.001091573
19,119,169,0.58689851,0.13075312,0.114666491,0.011225656,0.19879366,0.001091573
20,119,169,0.58689851,0.084235169,0.109680541,0.023121724,0.209332651,0.001091573
21,119,169,0.58689851,0.071226421,0.109599034,0.012246137,0.181360849,0.001091573
22,119,169,0.58689851,0.086008696,0.138940196,0.022762641,0.21564966,0.001091573
23,119,169,0.58689851,0.099820064,0.092956391,0.016154801,0.18576667,0.001091573
24,119,169,0.58689851,0.078969734,0.11582451,0.016057133,0.25188272,0.001091573
25,119,169,0.58689851,0.127451753,0.093090062,0.010393993,0.208590098,0.001091573
9,37,259,0.81106351,0.137700801,0.07532446,0.009501815,0.180404234,0
10,37,259,0.81106351,0.090931355,0.081809455,0.009152716,0.197584408,0
11,37,259,0.81106351,0.110302478,0.107781923,0.007111152,0.200938563,0
12,37,259,0.81106351,0.110714577,0.075640257,0.008813294,0.158689617,0
13,37,259,0.81106351,0.113653877,0.127516476,0.009967212,0.224167861,0
14,37,259,0.81106351,0.107638959,0.08285007,0.011588746,0.197186594,0
15,37,259,0.81106351,0.115984632,0.087280175,0.015996335,0.182740714,0
16,37,259,0.81106351,0.128967918,0.085294249,0.01100349,0.194858272,0
17,37,259,0.81106351,0.127326419,0.098810864,0.010558558,0.17365445,0
18,37,259,0.81106351,0.122260415,0.100929334,0.006247036,0.184279865,0
19,37,259,0.81106351,0.124517729,0.101015383,0.010374189,0.196895468,0
20,37,259,0.81106351,0.104174422,0.053826011,0.007866281,0.127964578,0
21,37,259,0.81106351,0.083622188,0.107465629,0.010309965,0.199631172,0
22,37,259,0.81106351,0.098712937,0.139887678,0.018426689,0.225555646,0
23,37,259,0.81106351,0.096459444,0.105498562,0.019885871,0.215928184,0
24,37,259,0.81106351,0.140797647,0.096755601,0.015919929,0.194503514,0
25,37,259,0.81106351,0.105853497,0.135201918,0.017828559,0.177862842,0
9,61,149,0.28548203,0.105530672,0.073320567,0.01469653,0.185913857,0.118156585
10,61,149,0.28548203,0.113552354,0.096866345,0.015203366,0.232623763,0.118156585
11,61,149,0.28548203,0.110721282,0.15436249,0.008971916,0.19481953,0.118156585
12,61,149,0.28548203,0.11962538,0.107466798,0.019006528,0.19643864,0.118156585
13,61,149,0.28548203,0.107990352,0.071563073,0.016072336,0.215215056,0.118156585
14,61,149,0.28548203,0.132078094,0.105382729,0.024556215,0.226640498,0.118156585
15,61,149,0.28548203,0.134920861,0.08361143,0.016654563,0.256929915,0.118156585
16,61,149,0.28548203,0.099268131,0.114784969,0.009732585,0.191004593,0.118156585
17,61,149,0.28548203,0.112716694,0.092370146,0.018193222,0.227398198,0.118156585
18,61,149,0.28548203,0.079858772,0.128656033,0.024388359,0.232638455,0.118156585
19,61,149,0.28548203,0.091974361,0.103721374,0.009075742,0.197673917,0.118156585
20,61,149,0.28548203,0.097768968,0.128152568,0.013531059,0.199862276,0.118156585
21,61,149,0.28548203,0.114887764,0.113801878,0.023808169,0.208530398,0.118156585
22,61,149,0.28548203,0.120173783,0.097792935,0.009205327,0.198398008,0.118156585
23,61,149,0.28548203,0.103561051,0.103055453,0.014733357,0.149457457,0.118156585
24,61,149,0.28548203,0.121055351,0.102229314,0.01368182,0.201184046,0.118156585
25,61,149,0.28548203,0.075714965,0.112338728,0.015972396,0.223319029,0.118156585
9,83,131,0.14643643,0.084790331,0.130750662,0.014773512,0.226271834,0.195761704
10,83,131,0.14643643,0.092986433,0.11519188,0.020877717,0.206304907,0.195761704
11,83,131,0.14643643,0.100010695,0.115621388,0.013217029,0.182039457,0.195761704
12,83,131,0.14643643,0.098095159,0.101592879,0.021250676,0.230169904,0.195761704
13,83,131,0.14643643,0.091712834,0.118816794,0.01367516,0.232473608,0.195761704
14,83,131,0.14643643,0.112705236,0.101161934,0.014562123,0.210076801,0.195761704
15,83,131,0.14643643,0.08865087,0.062396378,0.019290054,0.18856118,0.195761704
16,83,131,0.14643643,0.096887017,0.105081356,0.023109848,0.227568745,0.195761704
17,83,131,0.14643643,0.096085224,0.1106793,0.010978769,0.152769127,0.195761704
18,83,131,0.14643643,0.105950369,0.135998864,0.016226161,0.219627028,0.195761704
19,83,131,0.14643643,0.142894056,0.085164566,0.014461471,0.177868391,0.195761704
20,83,131,0.14643643,0.084273975,0.127996951,0.01320674,0.209562686,0.195761704
21,83,131,0.14643643,0.09043993,0.099198095,0.015054934,0.193666836,0.195761704
22,83,131,0.14643643,0.106320038,0.114428251,0.009011626,0.194751939,0.195761704
23,83,131,0.14643643,0.073474404,0.102013443,0.019861679,0.206817364,0.195761704
24,83,131,0.14643643,0.121975541,0.094762187,0.020586134,0.175722386,0.195761704
25,83,131,0.14643643,0.062142105,0.126483094,0.022086687,0.171709984,0.195761704
9,74,204,0.73233125,0.068303358,0.073516311,0.004053276,0.200207587,0
10,74,204,0.73233125,0.102243296,0.10988987,0.010993225,0.227677759,0
11,74,204,0.73233125,0.082032065,0.103956332,0.014084647,0.139963607,0
12,74,204,0.73233125,0.064635694,0.105064829,0.012375392,0.20364865,0
13,74,204,0.73233125,0.080622447,0.098844846,0.009361379,0.172246484,0
14,74,204,0.73233125,0.110881671,0.141438657,0.010738214,0.156685283,0
15,74,204,0.73233125,0.110050577,0.107055998,0.008494253,0.201352672,0
16,74,204,0.73233125,0.131492271,0.087750151,0.017977954,0.153453923,0
17,74,204,0.73233125,0.113285061,0.080544035,0.014529943,0.165545766,0
18,74,204,0.73233125,0.121138756,0.079581617,0.026210346,0.227163441,0
19,74,204,0.73233125,0.119168691,0.116212523,0.012928364,0.201118544,0
20,74,204,0.73233125,0.069426222,0.106436093,0.022539508,0.214234529,0
21,74,204,0.73233125,0.102385333,0.128552765,0.010224778,0.182328348,0
22,74,204,0.73233125,0.077087347,0.116549493,0.016186889,0.215235978,0
23,74,204,0.73233125,0.102026643,0.126290441,0.014215299,0.174595258,0
24,74,204,0.73233125,0.102670986,0.136696521,0.016878449,0.203161092,0
25,74,204,0.73233125,0.078663772,0.096980616,0.008226887,0.210181845,0
9,91,285,0.68794351,0.115245721,0.081995789,0.019572219,0.207109862,0
10,91,285,0.68794351,0.074686057,0.106123894,0.013935693,0.227875439,0
11,91,285,0.68794351,0.09263097,0.116206092,0.011528375,0.164474887,0
12,91,285,0.68794351,0.113095803,0.116464155,0.011992892,0.174984311,0
13,91,285,0.68794351,0.101605714,0.11680645,0.013570108,0.222169521,0
14,91,285,0.68794351,0.088327509,0.115462219,0.029646841,0.165033529,0
15,91,285,0.68794351,0.071539974,0.109978581,0.01023465,0.220391426,0
16,91,285,0.68794351,0.111838647,0.091437477,0.011440588,0.208942493,0
17,91,285,0.68794351,0.129827129,0.128510489,0.021262161,0.139160252,0
18,91,285,0.68794351,0.125439517,0.124743774,0.014272035,0.138451472,0
19,91,285,0.68794351,0.096535729,0.099185506,0.012648576,0.198116622,0
20,91,285,0.68794351,0.103039391,0.115104953,0.011312421,0.150774739,0
21,91,285,0.68794351,0.095382614,0.099970828,0.014165568,0.230116908,0
22,91,285,0.68794351,0.09515864,0.120762852,0.019296673,0.179366761,0
23,91,285,0.68794351,0.101159814,0.111690781,0.018401608,0.208399615,0
24,91,285,0.68794351,0.092443111,0.097145837,0.009683199,0.181329018,0
25,91,285,0.68794351,0.106926674,0.082313167,0.015756712,0.176566061,0
9,105,131,0.050286,0.121136625,0.130611186,0.014912988,0.18083668,0.2526071
10,105,131,0.050286,0.093097533,0.115483285,0.020586311,0.237766928,0.2526071
11,105,131,0.050286,0.113829084,0.104109232,0.024729185,0.231846059,0.2526071
12,105,131,0.050286,0.1002217,0.10004221,0.022801347,0.189558327,0.2526071
13,105,131,0.050286,0.077472548,0.119675461,0.012816493,0.247795363,0.2526071
14,105,131,0.050286,0.099979203,0.103144699,0.012579357,0.277951845,0.2526071
15,105,131,0.050286,0.081908628,0.06210477,0.019581663,0.215605592,0.2526071
16,105,131,0.050286,0.143724898,0.110900312,0.017290893,0.243847505,0.2526071
17,105,131,0.050286,0.11702275,0.111294165,0.010363903,0.159144068,0.2526071
18,105,131,0.050286,0.085783558,0.124883654,0.02734137,0.163133124,0.2526071
19,105,131,0.050286,0.137712223,0.078355425,0.021270612,0.220435394,0.2526071
20,105,131,0.050286,0.091863973,0.111673289,0.029530402,0.215267821,0.2526071
21,105,131,0.050286,0.092109941,0.094278855,0.019974173,0.196720587,0.2526071
22,105,131,0.050286,0.113314375,0.095838968,0.027600908,0.157760531,0.2526071
23,105,131,0.050286,0.140706036,0.096592081,0.025283042,0.249176936,0.2526071
24,105,131,0.050286,0.143654238,0.102874678,0.012473642,0.236123426,0.2526071
25,105,131,0.050286,0.094038795,0.125965924,0.022603858,0.20167476,0.2526071
9,100,172,0.51211343,0.117750305,0.10888523,0.020382873,0.193364448,0.018603864
10,100,172,0.51211343,0.152117465,0.086747861,0.022200453,0.220118759,0.018603864
11,100,172,0.51211343,0.120184994,0.085020516,0.011353363,0.237913008,0.018603864
12,100,172,0.51211343,0.140980542,0.104384824,0.019862932,0.19455345,0.018603864
13,100,172,0.51211343,0.074326891,0.113719577,0.007188199,0.182293524,0.018603864
14,100,172,0.51211343,0.128530925,0.098377781,0.022886809,0.145241379,0.018603864
15,100,172,0.51211343,0.091274292,0.092566687,0.009264543,0.19753485,0.018603864
16,100,172,0.51211343,0.102931476,0.077757069,0.022780465,0.193738496,0.018603864
17,100,172,0.51211343,0.097511718,0.074197494,0.01005388,0.207907021,0.018603864
18,100,172,0.51211343,0.087950646,0.096791332,0.018917645,0.210286089,0.018603864
19,100,172,0.51211343,0.079136866,0.062495889,0.017182826,0.195177816,0.018603864
20,100,172,0.51211343,0.086033677,0.136158398,0.022548455,0.228308798,0.018603864
21,100,172,0.51211343,0.061215157,0.095428649,0.008910079,0.197848409,0.018603864
22,100,172,0.51211343,0.063262312,0.088399388,0.019457825,0.213901447,0.018603864
23,100,172,0.51211343,0.076360069,0.097785536,0.016672407,0.180908899,0.018603864
24,100,172,0.51211343,0.09739079,0.103800637,0.012245277,0.163643753,0.018603864
25,100,172,0.51211343,0.097346925,0.125880264,0.020478088,0.152384326,0.018603864
9,145,149,0.39691902,0.089925629,0.067008498,0.021008599,0.250670934,0.063331724
10,145,149,0.39691902,0.127224925,0.09438789,0.017681821,0.208091114,0.063331724
11,145,149,0.39691902,0.101116996,0.150065286,0.01326912,0.200370965,0.063331724
12,145,149,0.39691902,0.111590595,0.116208226,0.0102651,0.238251204,0.063331724
13,145,149,0.39691902,0.090695863,0.076444431,0.011190979,0.210137239,0.063331724
14,145,149,0.39691902,0.114872239,0.115005296,0.014933649,0.185752904,0.063331724
15,145,149,0.39691902,0.087510027,0.092378657,0.007887336,0.234472996,0.063331724
16,145,149,0.39691902,0.092595965,0.10756588,0.016951674,0.227337833,0.063331724
17,145,149,0.39691902,0.124278738,0.095876062,0.014687306,0.163553696,0.063331724
18,145,149,0.39691902,0.077152767,0.136262285,0.016782106,0.22896287,0.063331724
19,145,149,0.39691902,0.11145314,0.093872987,0.01892413,0.195006498,0.063331724
20,145,149,0.39691902,0.089187179,0.131596461,0.010087167,0.203512415,0.063331724
21,145,149,0.39691902,0.105828878,0.122475278,0.015134769,0.202255602,0.063331724
22,145,149,0.39691902,0.120945185,0.102008914,0.004989349,0.15609481,0.063331724
23,145,149,0.39691902,0.094965751,0.102014498,0.015774313,0.208632026,0.063331724
24,145,149,0.39691902,0.061879331,0.104881602,0.011029532,0.192809541,0.063331724
25,145,149,0.39691902,0.117706522,0.110504136,0.017806989,0.199866657,0.063331724
9,149,191,0.43668508,0.072828904,0.099256778,0.015188193,0.234821014,0.046180563
10,149,191,0.43668508,0.100823942,0.12621366,0.011245768,0.20647196,0.046180563
11,149,191,0.43668508,0.146918064,0.110461072,0.016416342,0.193583724,0.046180563
12,149,191,0.43668508,0.109177036,0.093960038,0.01729629,0.243625943,0.046180563
13,149,191,0.43668508,0.075715938,0.09651982,0.011919471,0.216132697,0.046180563
14,149,191,0.43668508,0.113485732,0.119748149,0.016453213,0.162774842,0.046180563
15,149,191,0.43668508,0.090266764,0.081121146,0.009999229,0.179059604,0.046180563
16,149,191,0.43668508,0.107725919,0.100111137,0.016791636,0.151545354,0.046180563
17,149,191,0.43668508,0.09381009,0.099290954,0.016753279,0.200610369,0.046180563
18,149,191,0.43668508,0.138121975,0.071221799,0.014922416,0.203713412,0.046180563
19,149,191,0.43668508,0.094612989,0.12281606,0.018184127,0.207812745,0.046180563
20,149,191,0.43668508,0.127267032,0.078908432,0.014416595,0.194705037,0.046180563
21,149,191,0.43668508,0.128033334,0.07420019,0.009576712,0.199405195,0.046180563
22,149,191,0.43668508,0.099266741,0.08440884,0.007731521,0.201481133,0.046180563
23,149,191,0.43668508,0.095808066,0.115702066,0.021980743,0.168031949,0.046180563
24,149,191,0.43668508,0.110311743,0.089188746,0.005599391,0.148380201,0.046180563
25,149,191,0.43668508,0.109951986,0.14118396,0.018359139,0.185396682,0.046180563
9,93,195,0.29203049,0.118030039,0.089726421,0.01248348,0.151232752,0.114712471
10,93,195,0.29203049,0.11475376,0.09314633,0.008862632,0.161732364,0.114712471
11,93,195,0.29203049,0.122900851,0.084785822,0.025508261,0.195124266,0.114712471
12,93,195,0.29203049,0.114720211,0.11369152,0.012184541,0.23129648,0.114712471
13,93,195,0.29203049,0.105544296,0.07840603,0.009824213,0.192358661,0.114712471
14,93,195,0.29203049,0.102023897,0.116497894,0.008902775,0.118480065,0.114712471
15,93,195,0.29203049,0.140268634,0.094574654,0.021741845,0.180298896,0.114712471
16,93,195,0.29203049,0.12246502,0.116938136,0.013564942,0.125572482,0.114712471
17,93,195,0.29203049,0.127536357,0.111817135,0.008717764,0.181510966,0.114712471
18,93,195,0.29203049,0.094125531,0.103653694,0.011790728,0.162060595,0.114712471
19,93,195,0.29203049,0.10908815,0.067471039,0.010130619,0.228047785,0.114712471
20,93,195,0.29203049,0.106955654,0.100567635,0.015448272,0.207497254,0.114712471
21,93,195,0.29203049,0.109018392,0.082512905,0.012363628,0.200157183,0.114712471
22,93,195,0.29203049,0.13475517,0.096234689,0.01017411,0.181096625,0.114712471
23,93,195,0.29203049,0.135840322,0.085851202,0.025376447,0.177622261,0.114712471
24,93,195,0.29203049,0.115608453,0.130259183,0.010154509,0.185177733,0.114712471
25,93,195,0.29203049,0.087511299,0.091474878,0.011414116,0.19914248,0.114712471
9,171,231,0.08528412,0.089750371,0.143727362,0.01814433,0.18865508,0.231745699
10,171,231,0.08528412,0.093057458,0.13376983,0.020875517,0.232991543,0.231745699
11,171,231,0.08528412,0.067187609,0.11703735,0.019947827,0.25441362,0.231745699
12,171,231,0.08528412,0.116951604,0.098618177,0.013829068,0.213275371,0.231745699
13,171,231,0.08528412,0.10520186,0.153993105,0.02192202,0.259013003,0.231745699
14,171,231,0.08528412,0.127670481,0.094741294,0.015974364,0.176038977,0.231745699
15,171,231,0.08528412,0.102087777,0.083949101,0.023873655,0.158362377,0.231745699
16,171,231,0.08528412,0.083533636,0.100861176,0.013951717,0.25977513,0.231745699
17,171,231,0.08528412,0.091082177,0.144611358,0.015629163,0.177510091,0.231745699
18,171,231,0.08528412,0.062287045,0.123583462,0.011363527,0.192244121,0.231745699
19,171,231,0.08528412,0.114852912,0.095000277,0.02647666,0.210742285,0.231745699
20,171,231,0.08528412,0.127076555,0.100722877,0.013317595,0.181053249,0.231745699
21,171,231,0.08528412,0.104976732,0.078711159,0.018592546,0.231537694,0.231745699
22,171,231,0.08528412,0.069177547,0.098260621,0.013140679,0.212431621,0.231745699
23,171,231,0.08528412,0.078396409,0.087678791,0.019437284,0.222397959,0.231745699
24,171,231,0.08528412,0.125964952,0.085445126,0.017294664,0.236958998,0.231745699
25,171,231,0.08528412,0.092782501,0.114852063,0.009957753,0.215732759,0.231745699
9,139,161,0.32031558,0.079679286,0.103974969,0.005950913,0.200472168,0.100119778
10,139,161,0.32031558,0.088822114,0.131354637,0.008212563,0.170064684,0.100119778
11,139,161,0.32031558,0.106136048,0.09994852,0.018352502,0.202521706,0.100119778
12,139,161,0.32031558,0.127565565,0.082466635,0.006584828,0.214763273,0.100119778
13,139,161,0.32031558,0.15057603,0.106440249,0.009690305,0.211933786,0.100119778
14,139,161,0.32031558,0.093301946,0.087469405,0.004691958,0.176336654,0.100119778
15,139,161,0.32031558,0.102724829,0.109352113,0.012500849,0.173089704,0.100119778
16,139,161,0.32031558,0.113600998,0.08298915,0.008520491,0.172214514,0.100119778
17,139,161,0.32031558,0.110249826,0.092058223,0.019226597,0.229511369,0.100119778
18,139,161,0.32031558,0.104571123,0.086603473,0.024272979,0.227883906,0.100119778
19,139,161,0.32031558,0.096641211,0.107325598,0.011774066,0.194697304,0.100119778
20,139,161,0.32031558,0.081156741,0.122308496,0.018312323,0.16058927,0.100119778
21,139,161,0.32031558,0.102302411,0.106600646,0.009088347,0.153217347,0.100119778
22,139,161,0.32031558,0.100481861,0.07470264,0.009648578,0.193021875,0.100119778
23,139,161,0.32031558,0.125713714,0.09819789,0.018174911,0.214204687,0.100119778
24,139,161,0.32031558,0.120696466,0.115281515,0.02050198,0.180806237,0.100119778
25,139,161,0.32031558,0.079661058,0.106291002,0.007410865,0.195066863,0.100119778
9,16,38,0.52750331,0.066790991,0.089888659,0.016239754,0.179249058,0.013994087
10,16,38,0.52750331,0.082749946,0.130714736,0.015451268,0.208856572,0.013994087
11,16,38,0.52750331,0.103007053,0.084935055,0.021862441,0.270751114,0.013994087
12,16,38,0.52750331,0.111248359,0.091030663,0.01314635,0.209552321,0.013994087
13,16,38,0.52750331,0.10009814,0.088682299,0.013231499,0.258002871,0.013994087
14,16,38,0.52750331,0.103309224,0.092814454,0.011341021,0.213618802,0.013994087
15,16,38,0.52750331,0.105518996,0.109708888,0.021985959,0.186406942,0.013994087
16,16,38,0.52750331,0.101158549,0.099815089,0.007152102,0.218571933,0.013994087
17,16,38,0.52750331,0.091669252,0.089544199,0.007892367,0.231625247,0.013994087
18,16,38,0.52750331,0.140761744,0.063839911,0.014573855,0.189155311,0.013994087
19,16,38,0.52750331,0.104265581,0.117943498,0.017627923,0.21372852,0.013994087
20,16,38,0.52750331,0.112360376,0.07558366,0.013858869,0.207297827,0.013994087
21,16,38,0.52750331,0.123771036,0.133291446,0.015635148,0.171280218,0.013994087
22,16,38,0.52750331,0.078510618,0.078290069,0.010430388,0.198060362,0.013994087
23,16,38,0.52750331,0.122012647,0.118789041,0.012045151,0.212841524,0.013994087
24,16,38,0.52750331,0.127160934,0.117823639,0.016347268,0.23953136,0.013994087
25,16,38,0.52750331,0.097159456,0.064111365,0.011122096,0.207353171,0.013994087
9,133,228,0.23639675,0.076920285,0.10377069,0.018419511,0.149359311,0.144665493
10,133,228,0.23639675,0.099992715,0.105648561,0.013424493,0.192488199,0.144665493
11,133,228,0.23639675,0.096858366,0.100654745,0.008426589,0.182468943,0.144665493
12,133,228,0.23639675,0.078482268,0.098856687,0.011208469,0.151583561,0.144665493
13,133,228,0.23639675,0.076656799,0.129832202,0.010101081,0.225797823,0.144665493
14,133,228,0.23639675,0.102134257,0.131960526,0.011910472,0.224381553,0.144665493
15,133,228,0.23639675,0.087719178,0.093724847,0.016748472,0.23429009,0.144665493
16,133,228,0.23639675,0.110597869,0.098008578,0.015395067,0.225734244,0.144665493
17,133,228,0.23639675,0.094438151,0.096975779,0.006357245,0.140152868,0.144665493
18,133,228,0.23639675,0.128329284,0.103326064,0.009271366,0.205208012,0.144665493
19,133,228,0.23639675,0.092049431,0.129089675,0.018984341,0.202235338,0.144665493
20,133,228,0.23639675,0.110645102,0.098017578,0.015378957,0.190384384,0.144665493
21,133,228,0.23639675,0.105573995,0.111927253,0.022412455,0.202947341,0.144665493
22,133,228,0.23639675,0.132364905,0.115385806,0.011592573,0.223168671,0.144665493
23,133,228,0.23639675,0.100940196,0.125840855,0.018050476,0.206417926,0.144665493
24,133,228,0.23639675,0.12661916,0.094964784,0.017284613,0.179658687,0.144665493
25,133,228,0.23639675,0.107854446,0.113190725,0.018158034,0.188553561,0.144665493
9,57,298,0.6366999,0.084058144,0.085515269,0.017697851,0.173643751,0
10,57,298,0.6366999,0.083584805,0.096462485,0.018602654,0.272835923,0
11,57,298,0.6366999,0.083955024,0.08461494,0.009650809,0.163660919,0
12,57,298,0.6366999,0.084174749,0.111826532,0.018402134,0.169984655,0
13,57,298,0.6366999,0.099936133,0.105231604,0.014522011,0.174819248,0
14,57,298,0.6366999,0.116326275,0.077113633,0.016391997,0.168214569,0
15,57,298,0.6366999,0.096652381,0.090240717,0.01697904,0.184785298,0
16,57,298,0.6366999,0.11131171,0.115856063,0.009375496,0.173662375,0
17,57,298,0.6366999,0.100606493,0.099388016,0.021053631,0.157938519,0
18,57,298,0.6366999,0.078489998,0.084225727,0.006266075,0.218870504,0
19,57,298,0.6366999,0.094911715,0.105909322,0.010682468,0.164195126,0
20,57,298,0.6366999,0.085592681,0.10159952,0.020153825,0.256084912,0
21,57,298,0.6366999,0.128619643,0.109869333,0.017888129,0.216616284,0
22,57,298,0.6366999,0.100051156,0.091067463,0.008182863,0.194565297,0
23,57,298,0.6366999,0.092864366,0.085927216,0.010925975,0.209122915,0
24,57,298,0.6366999,0.098254616,0.087693564,0.007745843,0.214457717,0
25,57,298,0.6366999,0.105071367,0.125251493,0.013775425,0.166360083,0
9,158,281,0.87857159,0.11177454,0.107643588,0.01775051,0.138393116,0
10,158,281,0.87857159,0.085003646,0.101677965,0.015686902,0.206316379,0
11,158,281,0.87857159,0.106614296,0.137446929,0.011877153,0.280682264,0
12,158,281,0.87857159,0.162095991,0.107740459,0.014392343,0.219077696,0
13,158,281,0.87857159,0.11572667,0.101898613,0.010289644,0.190326556,0
14,158,281,0.87857159,0.126006417,0.153530747,0.019442705,0.185005625,0
15,158,281,0.87857159,0.105220653,0.124980792,0.013270325,0.168841165,0
16,158,281,0.87857159,0.090011516,0.102127079,0.015569028,0.18625944,0
17,158,281,0.87857159,0.106604635,0.128546013,0.011031109,0.183077383,0
18,158,281,0.87857159,0.109056698,0.125487085,0.020604254,0.206085137,0
19,158,281,0.87857159,0.13345069,0.069821558,0.018576194,0.255549205,0
20,158,281,0.87857159,0.093516558,0.087056414,0.010646933,0.22703493,0
